"Journal Data Filtered By:  Selected Categories: Multiple Selected Editions: SCIE;SSCI;AHCI;ESCI Selected JCR Year: 2022 Selected Category Schema: WOS Selected Open Access: N Indicator: Custom"

Journal name,JCR Abbreviation,ISSN,eISSN,Category,Total Citations,2022 JIF,JIF Quartile,2022 JCI,% of OA Gold,5 Year JIF,JCI Rank,JCI Quartile,JIF Rank,Immediacy Index,JIF Without Self Cites,5 Year JIF Quartile,JCI Percentile,Eigenfactor
"Cleaner Environmental Systems","CLEAN ENVIRON SYST","2666-7894","2666-7894","ENGINEERING, ENVIRONMENTAL - ESCI","351","5","N/A","0.78","89.69"%,"5"," 28/75 ","Q2"," N/A ","1","5","N/A","63.33","0",
"China Petroleum Processing & Petrochemical Technology","CHINA PET PROCESS PE","1008-6234","N/A","ENGINEERING, CHEMICAL - SCIE","351","0.9","Q4","0.15","0"%,"0.7"," 129/160 ","Q4"," 125/142 ","<0.1","0.5","Q4","19.69","0",
"Water Conservation Science and Engineering","WATER CONSERV SCI EN","2366-3340","2364-5687","ENGINEERING, ENVIRONMENTAL - ESCI","348","2","N/A","0.31","6.59"%,"3"," 54/75 ","Q3"," N/A ","0.3","2","N/A","28.67","0",
"Mehran University Research Journal of Engineering and Technology","MEHRAN UNIV RES J EN","0254-7821","2413-7219","ENGINEERING, MULTIDISCIPLINARY - ESCI","346","0.6","N/A","0.21","98.51"%,"0.6"," 123/178 ","Q3"," N/A ","0.3","0.6","N/A","31.18","0",
"Special Topics & Reviews in Porous Media-An International Journal","SPEC TOP REV POROUS","2151-4798","2151-562X","ENGINEERING, MECHANICAL - ESCI","343","1.1","N/A","0.42","0"%,"1.5"," 111/179 ","Q3"," N/A ","0.5","1.1","N/A","38.27","0",
"Membrane and Water Treatment","MEMBR WATER TREAT","2005-8624","2092-7037","ENGINEERING, CHEMICAL - SCIE","339","1","Q4","0.19","0"%,"1.1"," 123/160 ","Q4"," 120/142 ","0.1","0.7","Q4","23.44","0",
"Chemical Product and Process Modeling","CHEM PROD PROCESS MO","1934-2659","2194-6159","ENGINEERING, CHEMICAL - ESCI","337","0.9","N/A","0.15","0"%,"0.9"," 129/160 ","Q4"," N/A ","0.4","0.8","N/A","19.69","0",
"Advanced Manufacturing-Polymer & Composites Science","ADV MANUF-POLYM COMP","2055-0340","2055-0359","ENGINEERING, MANUFACTURING - ESCI","336","1.7","N/A","0.31","97.37"%,"3.1"," 57/66 ","Q4"," N/A ","0.1","1.4","N/A","14.39","0",
"KAGAKU KOGAKU RONBUNSHU","KAGAKU KOGAKU RONBUN","0386-216X","N/A","ENGINEERING, CHEMICAL - SCIE","336","0.4","Q4","0.05","0"%,"0.3"," 151/160 ","Q4"," 138/142 ","0.1","0.3","Q4","5.94","0",
"Emission Control Science and Technology","EMISS CONTR SCI TECH","2199-3629","2199-3637","ENGINEERING, CHEMICAL - ESCI","332","1.6","N/A","0.24","21.52"%,"N/A"," 113/160 ","Q3"," N/A ","0.3","1.5","N/A","29.69","0",
"Emission Control Science and Technology","EMISS CONTR SCI TECH","2199-3629","2199-3637","ENGINEERING, ENVIRONMENTAL - ESCI","332","1.6","N/A","0.24","21.52"%,"N/A"," 61/75 ","Q3"," N/A ","0.3","1.5","N/A","19.33","0",
"Journal of Defense Modeling and Simulation-Applications Methodology Technology-JDMS","J DEF MODEL SIMUL-AP","1548-5129","1557-380X","ENGINEERING, MULTIDISCIPLINARY - ESCI","330","0.8","N/A","0.26","3.65"%,"0.8"," 111/178 ","Q3"," N/A ","0.2","0.7","N/A","37.92","0",
"Proceedings of the Institution of Civil Engineers-Waste and Resource Management","PROC INST CIV ENG-WA","1747-6526","1747-6534","ENGINEERING, ENVIRONMENTAL - ESCI","330","0.7","N/A","0.1","2.22"%,"1.9"," 67/75 ","Q4"," N/A ","0.4","0.6","N/A","11.33","0",
"Production Engineering Archives","PROD ENG ARCH","2353-5156","2353-7779","ENGINEERING, INDUSTRIAL - ESCI","326","2.3","N/A","0.4","100"%,"N/A"," 44/68 ","Q3"," N/A ","0.8","2","N/A","36.03","0",
"International Journal of Spray and Combustion Dynamics","INT J SPRAY COMBUST","1756-8277","1756-8285","ENGINEERING, MECHANICAL - SCIE","323","1.6","Q4","0.32","92.31"%,"1.9"," 134/179 ","Q3"," 103/136 ","0.2","1.4","Q3","25.42","0",
"International Journal of Industrial Engineering and Management","INT J IND ENG MANAGE","2217-2661","2683-345X","ENGINEERING, INDUSTRIAL - ESCI","322","2.9","N/A","0.37","86.11"%,"N/A"," 48/68 ","Q3"," N/A ","0.3","2.4","N/A","30.15","0",
"Transactions of FAMENA","T FAMENA","1333-1124","1333-1124","ENGINEERING, MECHANICAL - SCIE","320","1.3","Q4","0.17","91.18"%,"1"," 160/179 ","Q4"," 116/136 ","0.2","0.9","Q4","10.89","0",
"International Journal of Computing Science and Mathematics","INT J COMPUT SCI MAT","1752-5055","1752-5063","ENGINEERING, MULTIDISCIPLINARY - ESCI","319","0.8","N/A","0.25","0"%,"0.7"," 115/178 ","Q3"," N/A ","0.3","0.8","N/A","35.67","0",
"Chemical and Process Engineering-Inzynieria Chemiczna I Procesowa","CHEM PROCESS ENG-INZ","0208-6425","2300-1925","ENGINEERING, CHEMICAL - SCIE","317","0.6","Q4","0.09","43.82"%,"0.7"," 144/160 ","Q4"," 132/142 ","<0.1","0.6","Q4","10.31","0",
"International Journal of Fluid Power","INT J FLUID POWER","1439-9776","2332-1180","ENGINEERING, MECHANICAL - ESCI","313","0.8","N/A","0.19","0"%,"1"," 154/179 ","Q4"," N/A ","0.4","0.8","N/A","14.25","0",
"International Journal of Environmental Technology and Management","INT J ENVIRON TECHNO","1466-2132","1741-511X","ENGINEERING, ENVIRONMENTAL - ESCI","313","0.6","N/A","0.04","0"%,"0.6"," 73/75 ","Q4"," N/A ","0.1","0.6","N/A","3.33","0",
"Journal of Machinery Manufacture and Reliability","J MACH MANUF RELIAB","1052-6188","1934-9394","ENGINEERING, MECHANICAL - ESCI","309","0.3","N/A","0.09","0"%,"0.3"," 171/179 ","Q4"," N/A ","<0.1","0.2","N/A","4.75","0",
"TEHNICKI GLASNIK-TECHNICAL JOURNAL","TEH GLAS","1846-6168","1848-5588","ENGINEERING, MULTIDISCIPLINARY - ESCI","307","1.2","N/A","0.3","99.18"%,"0.9"," 104/178 ","Q3"," N/A ","0.2","1.1","N/A","41.85","0",
"Jurnal Tribologi","J TRIBOLOGI","2289-7232","2289-7232","ENGINEERING, MECHANICAL - ESCI","297","1.5","N/A","0.3","0"%,"1.4"," 137/179 ","Q4"," N/A ","0.6","0.9","N/A","23.74","0",
"Tire Science and Technology","TIRE SCI TECHNOL","0090-8657","1945-5852","ENGINEERING, MECHANICAL - ESCI","297","0.8","N/A","0.2","0"%,"0.9"," 152/179 ","Q4"," N/A ","0.3","0.8","N/A","15.36","0",
"Management Systems in Production Engineering","MANAG SYST PROD ENG","2299-0461","2450-5781","ENGINEERING, INDUSTRIAL - ESCI","295","1.5","N/A","0.32","100"%,"1.2"," 53/68 ","Q4"," N/A ","0.6","1.3","N/A","22.79","0",
"International Journal of Heavy Vehicle Systems","INT J HEAVY VEH SYST","1744-232X","1741-5152","ENGINEERING, MECHANICAL - SCIE","295","0.6","Q4","0.15","0"%,"0.8"," 163/179 ","Q4"," 132/136 ","0.1","0.6","Q4","9.22","0",
"International Journal of Hydromechatronics","INT J HYDROMECHATRON","2515-0464","2515-0472","ENGINEERING, MECHANICAL - ESCI","291","5.1","N/A","1.03","0"%,"2.9"," 28/179 ","Q1"," N/A ","0.8","5.1","N/A","84.64","0",
"Membranes and Membrane Technologies","MEMBR MEMBR TECHNOL","2517-7516","2517-7524","ENGINEERING, CHEMICAL - ESCI","291","1.6","N/A","0.29","2.14"%,"1.7"," 102/160 ","Q3"," N/A ","0.9","1.1","N/A","36.56","0",
"Archive of Mechanical Engineering","ARCH MECH ENG","0004-0738","2300-1895","ENGINEERING, MECHANICAL - ESCI","279","0.7","N/A","0.19","19.75"%,"0.8"," 154/179 ","Q4"," N/A ","0.4","0.6","N/A","14.25","0",
"International Journal of Optomechatronics","INT J OPTOMECHATRONI","1559-9612","1559-9620","ENGINEERING, MECHANICAL - SCIE","278","5.5","Q1","1.02","95.65"%,"3.7"," 29/179 ","Q1"," 16/136 ","2","5.5","Q2","84.08","0",
"Macedonian Journal of Chemistry and Chemical engineering","MACED J CHEM CHEM EN","1857-5552","1857-5625","ENGINEERING, CHEMICAL - SCIE","278","1","Q4","0.13","93.33"%,"1"," 133/160 ","Q4"," 120/142 ","0.2","0.8","Q4","17.19","0",
"Advances in Tribology","ADV TRIBOL","1687-5915","1687-5923","ENGINEERING, MECHANICAL - ESCI","277","2.6","N/A","0.54","100"%,"1.9"," 87/179 ","Q2"," N/A ","N/A","2.6","N/A","51.68","0",
"International Journal of Mechanical Engineering Education","INT J MECH ENG EDUC","0306-4190","2050-4586","ENGINEERING, MECHANICAL - ESCI","276","1.4","N/A","0.56","8.7"%,"N/A"," 81/179 ","Q2"," N/A ","0.5","1","N/A","55.03","0",
"Vibration","VIBRATION-BASEL","N/A","2571-631X","ENGINEERING, MECHANICAL - ESCI","273","2","N/A","0.48","99.24"%,"2.1"," 97/179 ","Q3"," N/A ","0.3","1.8","N/A","46.09","0",
"International Journal of Surface Science and Engineering","INT J SURF SCI ENG","1749-785X","1749-7868","ENGINEERING, MECHANICAL - SCIE","272","0.8","Q4","0.18","0"%,"1"," 156/179 ","Q4"," 128/136 ","0.1","0.6","Q4","13.13","0",
"Water Reuse","WATER REUSE","2709-6092","2709-6106","ENGINEERING, ENVIRONMENTAL - SCIE","267","4.5","Q2","0.74","100"%,"4.5"," 29/75 ","Q2"," 26/55 ","0.6","4.1","Q2","62.00","0",
"JOURNAL OF ENGINEERING TECHNOLOGY","J ENG TECHNOL-US","0747-9964","N/A","ENGINEERING, MULTIDISCIPLINARY - SCIE","264","0.8","Q4","0.03","0"%,"3.3"," 173/178 ","Q4"," 84/90 ","<0.1","0.8","Q2","3.09","0",
"Vehicles","VEHICLES-BASEL","N/A","2624-8921","ENGINEERING, MECHANICAL - ESCI","258","2.2","N/A","0.62","100"%,"2.2"," 70/179 ","Q2"," N/A ","0.7","2.1","N/A","61.17","0",
"International Journal of Multiphysics","INT J MULTIPHYSICS","1750-9548","1750-9548","ENGINEERING, MECHANICAL - ESCI","258","0.7","N/A","0.18","0"%,"0.8"," 156/179 ","Q4"," N/A ","0.2","0.3","N/A","13.13","0",
"TRAVAIL HUMAIN","TRAV HUMAIN","0041-1868","2104-3663","ENGINEERING, INDUSTRIAL - SCIE","256","0.7","Q4","0.15","0"%,"0.9"," 60/68 ","Q4"," 49/50 ","0.3","0.6","Q4","12.50","0",
"Acta Mechanica et Automatica","ACTA MECH AUTOMATICA","1898-4088","2300-5319","ENGINEERING, MECHANICAL - ESCI","252","0.7","N/A","0.21","98.2"%,"0.7"," 151/179 ","Q4"," N/A ","0.3","0.7","N/A","15.92","0",
"International Journal of Critical Infrastructures","INT J CRIT INFRASTRU","1475-3219","1741-8038","ENGINEERING, MULTIDISCIPLINARY - ESCI","248","0.6","N/A","0.18","1.61"%,"0.8"," 131/178 ","Q3"," N/A ","0.2","0.5","N/A","26.69","0",
"IIUM Engineering Journal","IIUM ENG J","1511-788X","2289-7860","ENGINEERING, MULTIDISCIPLINARY - ESCI","241","0.5","N/A","0.17","88"%,"0.7"," 133/178 ","Q3"," N/A ","0.2","0.4","N/A","25.56","0",
"Engineering Studies","ENG STUD","1937-8629","1940-8374","ENGINEERING, MULTIDISCIPLINARY - SCIE","239","1.7","Q3","1.1","12.9"%,"1.6"," 28/178 ","Q1"," 56/90 ","0.5","1.4","Q3","84.55","0",
"International Journal of Turbomachinery Propulsion and Power","INT J TURBOMACH PROP","N/A","2504-186X","ENGINEERING, MECHANICAL - ESCI","232","1.4","N/A","0.37","99.08"%,"1.3"," 123/179 ","Q3"," N/A ","0.5","1.1","N/A","31.56","0.001",
"Advances in Aerodynamics","ADV AERODYNAM","N/A","2524-6992","ENGINEERING, MECHANICAL - ESCI","218","2.3","N/A","0.55","100"%,"2.3"," 83/179 ","Q2"," N/A ","0.6","2.2","N/A","53.91","0",
"International Journal of Engineering and Technology Innovation","INT J ENG TECHNOL IN","2223-5329","2226-809X","ENGINEERING, MULTIDISCIPLINARY - ESCI","209","1","N/A","0.31","74.39"%,"1"," 99/178 ","Q3"," N/A ","0.1","1","N/A","44.66","0",
"Journal of Combustion","J COMBUST","2090-1968","2090-1976","ENGINEERING, CHEMICAL - ESCI","209","0.7","N/A","0.11","100"%,"0.9"," 139/160 ","Q4"," N/A ","<0.1","0.5","N/A","13.44","0",
"SOLVENT EXTRACTION RESEARCH AND DEVELOPMENT-JAPAN","SOLVENT EXTR RES DEV","1341-7215","1341-7215","ENGINEERING, CHEMICAL - SCIE","208","0.7","Q4","0.11","83.33"%,"1"," 139/160 ","Q4"," 130/142 ","0.2","0.6","Q4","13.44","0",
"International Journal of Design Creativity and Innovation","INT J DES CREAT INNO","2165-0349","2165-0357","ENGINEERING, MANUFACTURING - ESCI","207","1.8","N/A","0.33","22.22"%,"1.9"," 55/66 ","Q4"," N/A ","0.5","1.3","N/A","17.42","0",
"Journal of Project Management","J PROJ MANAGE","2371-8366","2371-8374","ENGINEERING, INDUSTRIAL - ESCI","204","1.7","N/A","0.35","86.67"%,"N/A"," 49/68 ","Q3"," N/A ","0.5","1.6","N/A","28.68","0",
"Multiscale and Multidisciplinary Modeling Experiments and Design","MULTISCALE MULTI MOD","2520-8160","2520-8179","ENGINEERING, MECHANICAL - ESCI","201","2.2","N/A","0.5","2.53"%,"2"," 90/179 ","Q2"," N/A ","0.7","2","N/A","50.00","0",
"Multiscale and Multidisciplinary Modeling Experiments and Design","MULTISCALE MULTI MOD","2520-8160","2520-8179","ENGINEERING, MULTIDISCIPLINARY - ESCI","201","2.2","N/A","0.5","2.53"%,"2"," 70/178 ","Q2"," N/A ","0.7","2","N/A","60.96","0",
"International Journal of Advances in Engineering Sciences and Applied Mathematics","INT J ADV ENG SCI AP","0975-0770","0975-5616","ENGINEERING, MULTIDISCIPLINARY - ESCI","188","0.9","N/A","0.29","12.07"%,"0.8"," 106/178 ","Q3"," N/A ","0.2","0.9","N/A","40.73","0",
"Journal of Nondestructive Evaluation, Diagnostics and Prognostics of Engineering Systems","J NONDESTR EVAL DIAG","2572-3901","2572-3898","ENGINEERING, MULTIDISCIPLINARY - ESCI","186","1.1","N/A","0.31","0.95"%,"N/A"," 99/178 ","Q3"," N/A ","1.1","1","N/A","44.66","0",
"Smart and Sustainable Manufacturing Systems","SMART SUSTAIN MANUF","2520-6478","2572-3928","ENGINEERING, MANUFACTURING - ESCI","180","1","N/A","0.18","0"%,"1.4"," 60/66 ","Q4"," N/A ","0.6","1","N/A","9.85","0",
"ISI Bilimi ve Teknigi Dergisi-Journal of Thermal Science and Technology","ISI BILIM TEK DERG","1300-3615","1300-3615","ENGINEERING, MECHANICAL - SCIE","178","0.5","Q4","0.11","76.81"%,"0.6"," 170/179 ","Q4"," 133/136 ","0.3","0.5","Q4","5.31","0",

Copyright (c) 2024 Clarivate 
By exporting the selected data; you agree to the data usage policy set forth in the Terms of Use 
